node,NoT,NoR,Node_degree,sent_gas,received_gas,total_gas
27137,1.0,0.0,1.0,31097.0,0.0,31097.0
27138,1.0,0.0,1.0,31109.0,0.0,31109.0
27139,1.0,0.0,1.0,123367.0,0.0,123367.0
27140,1.0,0.0,1.0,21000.0,0.0,21000.0
27141,1.0,0.0,1.0,108052.0,0.0,108052.0
27142,1.0,0.0,1.0,31109.0,0.0,31109.0
27143,0.0,1.0,1.0,0.0,21000.0,21000.0
27144,1.0,0.0,1.0,21000.0,0.0,21000.0
27145,1.0,0.0,1.0,120112.0,0.0,120112.0
27146,0.0,1.0,1.0,0.0,21000.0,21000.0
27147,0.0,1.0,1.0,0.0,21000.0,21000.0
27148,1.0,0.0,1.0,47417.0,0.0,47417.0
27149,0.0,1.0,1.0,0.0,47417.0,47417.0
27150,0.0,1.0,1.0,0.0,21000.0,21000.0
27151,1.0,0.0,1.0,21000.0,0.0,21000.0
27152,1.0,0.0,1.0,31109.0,0.0,31109.0
27153,1.0,0.0,1.0,284786.0,0.0,284786.0
27154,0.0,2.0,2.0,0.0,783162.0,783162.0
27155,0.0,1.0,1.0,0.0,21000.0,21000.0
27156,0.0,1.0,1.0,0.0,21000.0,21000.0
27157,1.0,0.0,1.0,31109.0,0.0,31109.0
27158,1.0,0.0,1.0,235583.0,0.0,235583.0
27159,1.0,0.0,1.0,21000.0,0.0,21000.0
27160,0.0,1.0,1.0,0.0,21000.0,21000.0
27161,1.0,0.0,1.0,59987.0,0.0,59987.0
27162,0.0,1.0,1.0,0.0,21000.0,21000.0
27163,0.0,1.0,1.0,0.0,21000.0,21000.0
27164,1.0,0.0,1.0,141413.0,0.0,141413.0
27165,1.0,0.0,1.0,230770.0,0.0,230770.0
27166,1.0,0.0,1.0,21000.0,0.0,21000.0
27167,1.0,0.0,1.0,31097.0,0.0,31097.0
27168,0.0,1.0,1.0,0.0,21000.0,21000.0
27169,1.0,0.0,1.0,21000.0,0.0,21000.0
27170,0.0,1.0,1.0,0.0,21000.0,21000.0
27171,0.0,1.0,1.0,0.0,21000.0,21000.0
27172,1.0,0.0,1.0,39823.0,0.0,39823.0
27173,1.0,0.0,1.0,21000.0,0.0,21000.0
27174,0.0,1.0,1.0,0.0,21000.0,21000.0
27175,0.0,1.0,1.0,0.0,21000.0,21000.0
27176,0.0,1.0,1.0,0.0,176447.0,176447.0
27177,0.0,1.0,1.0,0.0,21000.0,21000.0
27178,0.0,1.0,1.0,0.0,21000.0,21000.0
27179,1.0,0.0,1.0,31121.0,0.0,31121.0
27180,1.0,0.0,1.0,31121.0,0.0,31121.0
27181,0.0,1.0,1.0,0.0,536793.0,536793.0
27182,1.0,0.0,1.0,21000.0,0.0,21000.0
27183,0.0,1.0,1.0,0.0,21000.0,21000.0
27184,0.0,1.0,1.0,0.0,21000.0,21000.0
27185,1.0,0.0,1.0,86581.0,0.0,86581.0
27186,1.0,0.0,1.0,21000.0,0.0,21000.0
27187,0.0,1.0,1.0,0.0,21000.0,21000.0
27188,0.0,1.0,1.0,0.0,21000.0,21000.0
27189,1.0,0.0,1.0,21000.0,0.0,21000.0
27190,0.0,1.0,1.0,0.0,21000.0,21000.0
27191,1.0,0.0,1.0,98513.0,0.0,98513.0
27192,1.0,0.0,1.0,171120.0,0.0,171120.0
27193,1.0,0.0,1.0,25918.0,0.0,25918.0
27194,1.0,0.0,1.0,278041.0,0.0,278041.0
27195,0.0,1.0,1.0,0.0,21000.0,21000.0
27196,0.0,1.0,1.0,0.0,21000.0,21000.0
27197,1.0,0.0,1.0,116687.0,0.0,116687.0
27198,0.0,1.0,1.0,0.0,21000.0,21000.0
27199,1.0,0.0,1.0,21000.0,0.0,21000.0
27200,1.0,0.0,1.0,21000.0,0.0,21000.0
27201,1.0,0.0,1.0,21000.0,0.0,21000.0
27202,0.0,1.0,1.0,0.0,21000.0,21000.0
27203,1.0,0.0,1.0,31109.0,0.0,31109.0
27204,1.0,0.0,1.0,668316.0,0.0,668316.0
27205,1.0,0.0,1.0,21000.0,0.0,21000.0
27206,0.0,1.0,1.0,0.0,21000.0,21000.0
27207,1.0,0.0,1.0,145684.0,0.0,145684.0
27208,0.0,1.0,1.0,0.0,21000.0,21000.0
27209,1.0,0.0,1.0,46581.0,0.0,46581.0
27210,1.0,0.0,1.0,137368.0,0.0,137368.0
27211,1.0,0.0,1.0,24368.0,0.0,24368.0
27212,0.0,1.0,1.0,0.0,24368.0,24368.0
27213,1.0,0.0,1.0,182863.0,0.0,182863.0
27214,1.0,0.0,1.0,21000.0,0.0,21000.0
27215,0.0,1.0,1.0,0.0,21000.0,21000.0
27216,1.0,0.0,1.0,21000.0,0.0,21000.0
27217,0.0,1.0,1.0,0.0,21000.0,21000.0
27218,1.0,0.0,1.0,31109.0,0.0,31109.0
27219,0.0,1.0,1.0,0.0,21000.0,21000.0
27220,0.0,1.0,1.0,0.0,21000.0,21000.0
27221,0.0,1.0,1.0,0.0,39439.0,39439.0
27222,1.0,0.0,1.0,53744.0,0.0,53744.0
27223,1.0,0.0,1.0,171168.0,0.0,171168.0
27224,1.0,0.0,1.0,46303.0,0.0,46303.0
27225,1.0,0.0,1.0,207625.0,0.0,207625.0
27226,1.0,0.0,1.0,21000.0,0.0,21000.0
27227,0.0,1.0,1.0,0.0,21000.0,21000.0
27228,1.0,0.0,1.0,21000.0,0.0,21000.0
27229,0.0,1.0,1.0,0.0,21000.0,21000.0
27230,1.0,0.0,1.0,21000.0,0.0,21000.0
27231,1.0,1.0,2.0,21000.0,21000.0,42000.0
27232,1.0,0.0,1.0,46109.0,0.0,46109.0
27233,1.0,0.0,1.0,21000.0,0.0,21000.0
27234,1.0,0.0,1.0,46109.0,0.0,46109.0
27235,2.0,0.0,2.0,547928.0,0.0,547928.0
27236,1.0,0.0,1.0,48373.0,0.0,48373.0
27237,1.0,0.0,1.0,54550.0,0.0,54550.0
27238,1.0,0.0,1.0,21000.0,0.0,21000.0
27239,0.0,1.0,1.0,0.0,21000.0,21000.0
27240,0.0,1.0,1.0,0.0,21000.0,21000.0
27241,1.0,0.0,1.0,174194.0,0.0,174194.0
27242,1.0,0.0,1.0,249715.0,0.0,249715.0
27243,0.0,1.0,1.0,0.0,21000.0,21000.0
27244,0.0,1.0,1.0,0.0,21000.0,21000.0
27245,1.0,0.0,1.0,126411.0,0.0,126411.0
27246,1.0,0.0,1.0,205203.0,0.0,205203.0
27247,0.0,2.0,2.0,0.0,444502.0,444502.0
27248,1.0,0.0,1.0,171438.0,0.0,171438.0
27249,1.0,0.0,1.0,46280.0,0.0,46280.0
27250,1.0,0.0,1.0,163730.0,0.0,163730.0
27251,0.0,1.0,1.0,0.0,21000.0,21000.0
27252,1.0,0.0,1.0,21000.0,0.0,21000.0
27253,0.0,1.0,1.0,0.0,21000.0,21000.0
27254,0.0,1.0,1.0,0.0,21000.0,21000.0
27255,1.0,0.0,1.0,31097.0,0.0,31097.0
27256,1.0,0.0,1.0,62552.0,0.0,62552.0
27257,1.0,0.0,1.0,202606.0,0.0,202606.0
27258,0.0,1.0,1.0,0.0,202606.0,202606.0
27259,1.0,0.0,1.0,21000.0,0.0,21000.0
27260,0.0,1.0,1.0,0.0,21000.0,21000.0
27261,1.0,0.0,1.0,21000.0,0.0,21000.0
27262,1.0,0.0,1.0,133968.0,0.0,133968.0
27263,1.0,0.0,1.0,41796.0,0.0,41796.0
27264,1.0,0.0,1.0,20389.0,0.0,20389.0
27265,0.0,2.0,2.0,0.0,40790.0,40790.0
27266,1.0,0.0,1.0,173151.0,0.0,173151.0
27267,1.0,0.0,1.0,21000.0,0.0,21000.0
27268,1.0,0.0,1.0,166473.0,0.0,166473.0
27269,0.0,1.0,1.0,0.0,21000.0,21000.0
27270,1.0,0.0,1.0,46695.0,0.0,46695.0
27271,1.0,0.0,1.0,21000.0,0.0,21000.0
27272,0.0,1.0,1.0,0.0,21000.0,21000.0
27273,0.0,1.0,1.0,0.0,21000.0,21000.0
27274,1.0,0.0,1.0,269034.0,0.0,269034.0
27275,0.0,1.0,1.0,0.0,21000.0,21000.0
27276,1.0,0.0,1.0,26686.0,0.0,26686.0
27277,0.0,1.0,1.0,0.0,21000.0,21000.0
27278,0.0,1.0,1.0,0.0,21000.0,21000.0
27279,1.0,0.0,1.0,21000.0,0.0,21000.0
27280,0.0,1.0,1.0,0.0,21000.0,21000.0
27281,0.0,1.0,1.0,0.0,46673.0,46673.0
27282,1.0,0.0,1.0,21000.0,0.0,21000.0
27283,2.0,0.0,2.0,298550.0,0.0,298550.0
27284,1.0,0.0,1.0,21000.0,0.0,21000.0
27285,0.0,2.0,2.0,0.0,353182.0,353182.0
27286,1.0,0.0,1.0,177584.0,0.0,177584.0
27287,1.0,0.0,1.0,262665.0,0.0,262665.0
27288,1.0,0.0,1.0,21000.0,0.0,21000.0
27289,1.0,0.0,1.0,48197.0,0.0,48197.0
27290,1.0,0.0,1.0,21928.0,0.0,21928.0
27291,1.0,0.0,1.0,37043.0,0.0,37043.0
27292,0.0,1.0,1.0,0.0,37043.0,37043.0
27293,1.0,0.0,1.0,48808.0,0.0,48808.0
27294,2.0,0.0,2.0,352978.0,0.0,352978.0
27295,0.0,1.0,1.0,0.0,176555.0,176555.0
27296,1.0,0.0,1.0,21000.0,0.0,21000.0
27297,0.0,1.0,1.0,0.0,21000.0,21000.0
27298,0.0,1.0,1.0,0.0,21000.0,21000.0
27299,1.0,0.0,1.0,21000.0,0.0,21000.0
27300,0.0,1.0,1.0,0.0,21000.0,21000.0
27301,1.0,0.0,1.0,21000.0,0.0,21000.0
27302,0.0,1.0,1.0,0.0,21000.0,21000.0
27303,1.0,0.0,1.0,171168.0,0.0,171168.0
27304,1.0,0.0,1.0,31121.0,0.0,31121.0
27305,0.0,1.0,1.0,0.0,21000.0,21000.0
27306,1.0,0.0,1.0,117842.0,0.0,117842.0
27307,1.0,0.0,1.0,21000.0,0.0,21000.0
27308,0.0,1.0,1.0,0.0,21000.0,21000.0
27309,0.0,1.0,1.0,0.0,21000.0,21000.0
27310,0.0,1.0,1.0,0.0,21000.0,21000.0
27311,1.0,0.0,1.0,268703.0,0.0,268703.0
27312,1.0,0.0,1.0,48399.0,0.0,48399.0
27313,1.0,0.0,1.0,142379.0,0.0,142379.0
27314,1.0,0.0,1.0,21000.0,0.0,21000.0
27315,1.0,0.0,1.0,54572.0,0.0,54572.0
27316,1.0,0.0,1.0,392842.0,0.0,392842.0
27317,0.0,1.0,1.0,0.0,21000.0,21000.0
27318,1.0,0.0,1.0,103958.0,0.0,103958.0
27319,1.0,0.0,1.0,21000.0,0.0,21000.0
27320,1.0,0.0,1.0,21000.0,0.0,21000.0
27321,1.0,0.0,1.0,165429.0,0.0,165429.0
27322,1.0,0.0,1.0,236020.0,0.0,236020.0
27323,1.0,0.0,1.0,21000.0,0.0,21000.0
27324,0.0,1.0,1.0,0.0,21000.0,21000.0
27325,1.0,0.0,1.0,21000.0,0.0,21000.0
27326,2.0,0.0,2.0,387192.0,0.0,387192.0
27327,0.0,1.0,1.0,0.0,21000.0,21000.0
27328,0.0,1.0,1.0,0.0,21000.0,21000.0
27329,1.0,0.0,1.0,267482.0,0.0,267482.0
27330,1.0,0.0,1.0,133795.0,0.0,133795.0
27331,1.0,0.0,1.0,31097.0,0.0,31097.0
27332,0.0,1.0,1.0,0.0,21000.0,21000.0
27333,1.0,0.0,1.0,142299.0,0.0,142299.0
27334,1.0,0.0,1.0,21000.0,0.0,21000.0
27335,0.0,1.0,1.0,0.0,21000.0,21000.0
27336,1.0,0.0,1.0,21000.0,0.0,21000.0
27337,0.0,1.0,1.0,0.0,21000.0,21000.0
27338,1.0,0.0,1.0,119248.0,0.0,119248.0
27339,0.0,1.0,1.0,0.0,21000.0,21000.0
27340,0.0,1.0,1.0,0.0,21000.0,21000.0
27341,1.0,0.0,1.0,31121.0,0.0,31121.0
27342,1.0,0.0,1.0,21000.0,0.0,21000.0
27343,1.0,0.0,1.0,149369.0,0.0,149369.0
27344,0.0,1.0,1.0,0.0,21000.0,21000.0
27345,1.0,0.0,1.0,46763.0,0.0,46763.0
27346,1.0,0.0,1.0,21000.0,0.0,21000.0
27347,0.0,1.0,1.0,0.0,21000.0,21000.0
27348,1.0,0.0,1.0,161010.0,0.0,161010.0
27349,0.0,1.0,1.0,0.0,21000.0,21000.0
27350,1.0,0.0,1.0,130709.0,0.0,130709.0
27351,1.0,0.0,1.0,85712.0,0.0,85712.0
27352,1.0,0.0,1.0,19554.0,0.0,19554.0
27353,1.0,0.0,1.0,21000.0,0.0,21000.0
27354,1.0,0.0,1.0,29076.0,0.0,29076.0
27355,0.0,1.0,1.0,0.0,29076.0,29076.0
27356,0.0,1.0,1.0,0.0,21000.0,21000.0
27357,0.0,1.0,1.0,0.0,76099.0,76099.0
27358,2.0,0.0,2.0,92206.0,0.0,92206.0
27359,1.0,0.0,1.0,90980.0,0.0,90980.0
27360,1.0,0.0,1.0,21000.0,0.0,21000.0
27361,0.0,1.0,1.0,0.0,21000.0,21000.0
27362,1.0,0.0,1.0,21096.0,0.0,21096.0
27363,1.0,0.0,1.0,221992.0,0.0,221992.0
27364,1.0,0.0,1.0,356229.0,0.0,356229.0
27365,1.0,0.0,1.0,140932.0,0.0,140932.0
27366,1.0,0.0,1.0,21000.0,0.0,21000.0
27367,1.0,0.0,1.0,95365.0,0.0,95365.0
27368,0.0,1.0,1.0,0.0,21000.0,21000.0
27369,0.0,1.0,1.0,0.0,21000.0,21000.0
27370,0.0,1.0,1.0,0.0,52586.0,52586.0
27371,1.0,0.0,1.0,21000.0,0.0,21000.0
27372,1.0,0.0,1.0,42434.0,0.0,42434.0
27373,1.0,0.0,1.0,54572.0,0.0,54572.0
27374,1.0,0.0,1.0,21000.0,0.0,21000.0
27375,1.0,0.0,1.0,21000.0,0.0,21000.0
27376,1.0,0.0,1.0,63209.0,0.0,63209.0
27377,1.0,0.0,1.0,175036.0,0.0,175036.0
27378,1.0,0.0,1.0,128132.0,0.0,128132.0
27379,1.0,0.0,1.0,258597.0,0.0,258597.0
27380,1.0,0.0,1.0,21000.0,0.0,21000.0
27381,0.0,1.0,1.0,0.0,21000.0,21000.0
27382,1.0,0.0,1.0,133783.0,0.0,133783.0
27383,1.0,0.0,1.0,173209.0,0.0,173209.0
27384,1.0,0.0,1.0,92206.0,0.0,92206.0
27385,1.0,0.0,1.0,40212.0,0.0,40212.0
27386,0.0,1.0,1.0,0.0,21000.0,21000.0
27387,0.0,1.0,1.0,0.0,21000.0,21000.0
27388,1.0,0.0,1.0,31121.0,0.0,31121.0
27389,1.0,0.0,1.0,31109.0,0.0,31109.0
27390,0.0,1.0,1.0,0.0,21000.0,21000.0
27391,1.0,1.0,2.0,21000.0,21000.0,42000.0
27392,1.0,0.0,1.0,286461.0,0.0,286461.0
27393,1.0,0.0,1.0,217899.0,0.0,217899.0
27394,0.0,1.0,1.0,0.0,39439.0,39439.0
27395,1.0,0.0,1.0,31121.0,0.0,31121.0
27396,0.0,1.0,1.0,0.0,21000.0,21000.0
27397,1.0,0.0,1.0,88894.0,0.0,88894.0
27398,1.0,0.0,1.0,22168.0,0.0,22168.0
27399,0.0,1.0,1.0,0.0,22168.0,22168.0
27400,0.0,1.0,1.0,0.0,21000.0,21000.0
27401,1.0,0.0,1.0,46268.0,0.0,46268.0
27402,0.0,1.0,1.0,0.0,21000.0,21000.0
27403,1.0,0.0,1.0,63221.0,0.0,63221.0
27404,1.0,1.0,2.0,190019.0,21000.0,211019.0
27405,1.0,0.0,1.0,209411.0,0.0,209411.0
27406,1.0,0.0,1.0,21000.0,0.0,21000.0
27407,0.0,1.0,1.0,0.0,21000.0,21000.0
27408,1.0,0.0,1.0,21000.0,0.0,21000.0
27409,0.0,1.0,1.0,0.0,21000.0,21000.0
27410,0.0,1.0,1.0,0.0,21000.0,21000.0
27411,1.0,0.0,1.0,34587.0,0.0,34587.0
27412,0.0,1.0,1.0,0.0,34587.0,34587.0
27413,1.0,1.0,2.0,21000.0,21000.0,42000.0
27414,1.0,0.0,1.0,21000.0,0.0,21000.0
27415,0.0,1.0,1.0,0.0,21000.0,21000.0
27416,1.0,0.0,1.0,31109.0,0.0,31109.0
27417,1.0,0.0,1.0,118309.0,0.0,118309.0
27418,0.0,1.0,1.0,0.0,118309.0,118309.0
27419,1.0,0.0,1.0,21051.0,0.0,21051.0
27420,0.0,1.0,1.0,0.0,21051.0,21051.0
27421,2.0,0.0,2.0,219530.0,0.0,219530.0
27422,1.0,0.0,1.0,111633.0,0.0,111633.0
27423,0.0,1.0,1.0,0.0,21000.0,21000.0
27424,1.0,0.0,1.0,21000.0,0.0,21000.0
27425,0.0,1.0,1.0,0.0,21000.0,21000.0
27426,1.0,0.0,1.0,256401.0,0.0,256401.0
27427,1.0,0.0,1.0,21000.0,0.0,21000.0
27428,2.0,0.0,2.0,42000.0,0.0,42000.0
27429,0.0,1.0,1.0,0.0,21000.0,21000.0
27430,0.0,1.0,1.0,0.0,21000.0,21000.0
27431,1.0,0.0,1.0,133312.0,0.0,133312.0
27432,0.0,1.0,1.0,0.0,21000.0,21000.0
27433,1.0,0.0,1.0,158189.0,0.0,158189.0
27434,1.0,0.0,1.0,175543.0,0.0,175543.0
27435,2.0,0.0,2.0,52109.0,0.0,52109.0
27436,1.0,0.0,1.0,130722.0,0.0,130722.0
27437,1.0,0.0,1.0,21000.0,0.0,21000.0
27438,1.0,0.0,1.0,21000.0,0.0,21000.0
27439,1.0,0.0,1.0,48209.0,0.0,48209.0
27440,0.0,1.0,1.0,0.0,21000.0,21000.0
27441,1.0,0.0,1.0,21000.0,0.0,21000.0
27442,1.0,0.0,1.0,21000.0,0.0,21000.0
27443,1.0,0.0,1.0,21000.0,0.0,21000.0
27444,1.0,0.0,1.0,60311.0,0.0,60311.0
27445,1.0,0.0,1.0,21000.0,0.0,21000.0
27446,0.0,1.0,1.0,0.0,21000.0,21000.0
27447,1.0,0.0,1.0,21000.0,0.0,21000.0
27448,0.0,1.0,1.0,0.0,21000.0,21000.0
27449,1.0,0.0,1.0,56308.0,0.0,56308.0
27450,1.0,0.0,1.0,125474.0,0.0,125474.0
27451,0.0,1.0,1.0,0.0,21000.0,21000.0
27452,0.0,1.0,1.0,0.0,21000.0,21000.0
27453,0.0,1.0,1.0,0.0,21000.0,21000.0
27454,1.0,0.0,1.0,21000.0,0.0,21000.0
27455,1.0,0.0,1.0,21000.0,0.0,21000.0
27456,1.0,0.0,1.0,105802.0,0.0,105802.0
27457,1.0,0.0,1.0,21916.0,0.0,21916.0
27458,1.0,0.0,1.0,46625.0,0.0,46625.0
27459,1.0,0.0,1.0,21000.0,0.0,21000.0
27460,0.0,1.0,1.0,0.0,21000.0,21000.0
27461,1.0,0.0,1.0,46364.0,0.0,46364.0
27462,1.0,0.0,1.0,225471.0,0.0,225471.0
27463,1.0,0.0,1.0,46625.0,0.0,46625.0
27464,1.0,0.0,1.0,46097.0,0.0,46097.0
27465,1.0,0.0,1.0,33525.0,0.0,33525.0
27466,0.0,1.0,1.0,0.0,73176.0,73176.0
27467,1.0,0.0,1.0,19730.0,0.0,19730.0
27468,1.0,0.0,1.0,21000.0,0.0,21000.0
27469,1.0,0.0,1.0,21000.0,0.0,21000.0
27470,0.0,1.0,1.0,0.0,21000.0,21000.0
27471,1.0,0.0,1.0,19755.0,0.0,19755.0
27472,0.0,1.0,1.0,0.0,21000.0,21000.0
27473,0.0,1.0,1.0,0.0,21000.0,21000.0
27474,1.0,0.0,1.0,21000.0,0.0,21000.0
27475,0.0,1.0,1.0,0.0,21000.0,21000.0
27476,0.0,1.0,1.0,0.0,21000.0,21000.0
27477,1.0,0.0,1.0,36461.0,0.0,36461.0
27478,1.0,0.0,1.0,21000.0,0.0,21000.0
27479,1.0,0.0,1.0,19819.0,0.0,19819.0
27480,1.0,0.0,1.0,21000.0,0.0,21000.0
27481,0.0,1.0,1.0,0.0,21000.0,21000.0
27482,0.0,1.0,1.0,0.0,21000.0,21000.0
27483,1.0,0.0,1.0,21000.0,0.0,21000.0
27484,1.0,0.0,1.0,21000.0,0.0,21000.0
27485,0.0,1.0,1.0,0.0,21000.0,21000.0
27486,1.0,0.0,1.0,144230.0,0.0,144230.0
27487,1.0,0.0,1.0,63752.0,0.0,63752.0
27488,1.0,0.0,1.0,77257.0,0.0,77257.0
27489,1.0,0.0,1.0,136138.0,0.0,136138.0
27490,0.0,1.0,1.0,0.0,21000.0,21000.0
27491,1.0,0.0,1.0,46280.0,0.0,46280.0
27492,0.0,1.0,1.0,0.0,21000.0,21000.0
27493,2.0,0.0,2.0,175079.0,0.0,175079.0
27494,1.0,0.0,1.0,124359.0,0.0,124359.0
27495,0.0,1.0,1.0,0.0,21000.0,21000.0
27496,1.0,0.0,1.0,165366.0,0.0,165366.0
27497,1.0,1.0,2.0,21000.0,21000.0,42000.0
27498,0.0,1.0,1.0,0.0,21000.0,21000.0
27499,0.0,1.0,1.0,0.0,21000.0,21000.0
27500,1.0,0.0,1.0,489048.0,0.0,489048.0
27501,1.0,0.0,1.0,80684.0,0.0,80684.0
27502,1.0,0.0,1.0,21000.0,0.0,21000.0
27503,0.0,1.0,1.0,0.0,21000.0,21000.0
27504,1.0,0.0,1.0,46109.0,0.0,46109.0
27505,1.0,0.0,1.0,22335.0,0.0,22335.0
27506,0.0,1.0,1.0,0.0,22335.0,22335.0
27507,1.0,0.0,1.0,21000.0,0.0,21000.0
27508,0.0,1.0,1.0,0.0,21000.0,21000.0
27509,0.0,1.0,1.0,0.0,21000.0,21000.0
27510,0.0,1.0,1.0,0.0,21000.0,21000.0
27511,1.0,0.0,1.0,171302.0,0.0,171302.0
27512,0.0,1.0,1.0,0.0,21000.0,21000.0
27513,1.0,0.0,1.0,133862.0,0.0,133862.0
27514,1.0,0.0,1.0,31097.0,0.0,31097.0
27515,1.0,0.0,1.0,31109.0,0.0,31109.0
27516,1.0,0.0,1.0,21000.0,0.0,21000.0
27517,1.0,0.0,1.0,48897.0,0.0,48897.0
27518,0.0,1.0,1.0,0.0,21000.0,21000.0
27519,0.0,1.0,1.0,0.0,48646.0,48646.0
27520,1.0,0.0,1.0,304732.0,0.0,304732.0
27521,0.0,1.0,1.0,0.0,21000.0,21000.0
27522,0.0,1.0,1.0,0.0,21000.0,21000.0
27523,1.0,0.0,1.0,21000.0,0.0,21000.0
27524,0.0,1.0,1.0,0.0,21000.0,21000.0
27525,1.0,0.0,1.0,46625.0,0.0,46625.0
27526,1.0,0.0,1.0,21000.0,0.0,21000.0
27527,0.0,1.0,1.0,0.0,21000.0,21000.0
27528,1.0,0.0,1.0,33525.0,0.0,33525.0
27529,0.0,1.0,1.0,0.0,21000.0,21000.0
27530,1.0,0.0,1.0,21000.0,0.0,21000.0
27531,0.0,1.0,1.0,0.0,21000.0,21000.0
27532,0.0,1.0,1.0,0.0,21000.0,21000.0
27533,0.0,1.0,1.0,0.0,21000.0,21000.0
27534,0.0,1.0,1.0,0.0,21000.0,21000.0
27535,1.0,0.0,1.0,34977.0,0.0,34977.0
27536,1.0,0.0,1.0,60311.0,0.0,60311.0
27537,1.0,0.0,1.0,21000.0,0.0,21000.0
27538,0.0,1.0,1.0,0.0,21000.0,21000.0
27539,1.0,0.0,1.0,171669.0,0.0,171669.0
27540,0.0,1.0,1.0,0.0,21000.0,21000.0
27541,2.0,0.0,2.0,220699.0,0.0,220699.0
27542,0.0,1.0,1.0,0.0,21000.0,21000.0
27543,2.0,0.0,2.0,322987.0,0.0,322987.0
27544,2.0,0.0,2.0,326145.0,0.0,326145.0
27545,0.0,1.0,1.0,0.0,21000.0,21000.0
27546,3.0,0.0,3.0,327108.0,0.0,327108.0
27547,0.0,3.0,3.0,0.0,327108.0,327108.0
27548,1.0,0.0,1.0,21000.0,0.0,21000.0
27549,0.0,1.0,1.0,0.0,21000.0,21000.0
27550,1.0,0.0,1.0,46109.0,0.0,46109.0
27551,1.0,0.0,1.0,46621.0,0.0,46621.0
27552,1.0,0.0,1.0,21000.0,0.0,21000.0
27553,0.0,1.0,1.0,0.0,21000.0,21000.0
27554,1.0,0.0,1.0,21000.0,0.0,21000.0
27555,0.0,1.0,1.0,0.0,21000.0,21000.0
27556,0.0,1.0,1.0,0.0,21000.0,21000.0
27557,1.0,0.0,1.0,21000.0,0.0,21000.0
27558,0.0,1.0,1.0,0.0,21000.0,21000.0
27559,0.0,1.0,1.0,0.0,21000.0,21000.0
27560,1.0,0.0,1.0,60311.0,0.0,60311.0
27561,1.0,0.0,1.0,21000.0,0.0,21000.0
27562,0.0,1.0,1.0,0.0,21000.0,21000.0
27563,1.0,0.0,1.0,45896.0,0.0,45896.0
27564,0.0,1.0,1.0,0.0,45896.0,45896.0
27565,1.0,0.0,1.0,21000.0,0.0,21000.0
27566,0.0,1.0,1.0,0.0,21000.0,21000.0
27567,0.0,1.0,1.0,0.0,21000.0,21000.0
27568,1.0,0.0,1.0,21000.0,0.0,21000.0
27569,0.0,1.0,1.0,0.0,21000.0,21000.0
27570,1.0,0.0,1.0,118957.0,0.0,118957.0
27571,1.0,0.0,1.0,31109.0,0.0,31109.0
27572,1.0,0.0,1.0,33525.0,0.0,33525.0
27573,1.0,0.0,1.0,21000.0,0.0,21000.0
27574,0.0,1.0,1.0,0.0,21000.0,21000.0
27575,1.0,0.0,1.0,57206.0,0.0,57206.0
27576,1.0,0.0,1.0,21000.0,0.0,21000.0
27577,0.0,1.0,1.0,0.0,21000.0,21000.0
27578,1.0,0.0,1.0,117030.0,0.0,117030.0
27579,1.0,0.0,1.0,19815.0,0.0,19815.0
27580,0.0,1.0,1.0,0.0,19815.0,19815.0
27581,0.0,1.0,1.0,0.0,21000.0,21000.0
27582,1.0,0.0,1.0,21000.0,0.0,21000.0
27583,1.0,0.0,1.0,109515.0,0.0,109515.0
27584,1.0,0.0,1.0,153870.0,0.0,153870.0
27585,1.0,0.0,1.0,21000.0,0.0,21000.0
27586,0.0,1.0,1.0,0.0,21000.0,21000.0
27587,1.0,0.0,1.0,21000.0,0.0,21000.0
27588,0.0,1.0,1.0,0.0,21000.0,21000.0
27589,1.0,0.0,1.0,21000.0,0.0,21000.0
27590,1.0,0.0,1.0,63209.0,0.0,63209.0
27591,1.0,0.0,1.0,119950.0,0.0,119950.0
27592,1.0,0.0,1.0,157852.0,0.0,157852.0
27593,1.0,0.0,1.0,21000.0,0.0,21000.0
27594,0.0,1.0,1.0,0.0,21000.0,21000.0
27595,1.0,0.0,1.0,21000.0,0.0,21000.0
27596,0.0,1.0,1.0,0.0,21000.0,21000.0
27597,0.0,1.0,1.0,0.0,21000.0,21000.0
27598,1.0,0.0,1.0,63037.0,0.0,63037.0
27599,0.0,1.0,1.0,0.0,21000.0,21000.0
27600,1.0,0.0,1.0,31109.0,0.0,31109.0
27601,0.0,1.0,1.0,0.0,21000.0,21000.0
27602,1.0,0.0,1.0,116213.0,0.0,116213.0
27603,0.0,1.0,1.0,0.0,21000.0,21000.0
27604,1.0,0.0,1.0,21000.0,0.0,21000.0
27605,0.0,1.0,1.0,0.0,21000.0,21000.0
27606,1.0,0.0,1.0,48906.0,0.0,48906.0
27607,1.0,0.0,1.0,21000.0,0.0,21000.0
27608,0.0,1.0,1.0,0.0,21000.0,21000.0
27609,0.0,1.0,1.0,0.0,21000.0,21000.0
27610,0.0,1.0,1.0,0.0,21000.0,21000.0
27611,1.0,0.0,1.0,21000.0,0.0,21000.0
27612,1.0,0.0,1.0,21000.0,0.0,21000.0
27613,0.0,1.0,1.0,0.0,21000.0,21000.0
27614,0.0,1.0,1.0,0.0,21000.0,21000.0
27615,1.0,0.0,1.0,92656.0,0.0,92656.0
27616,0.0,1.0,1.0,0.0,92656.0,92656.0
27617,1.0,0.0,1.0,25130.0,0.0,25130.0
